Date,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j
2022-07-05 09:00:00,15.29,11.2,5.84,36.51,,9.28,33.78,30.2,25.96,35.67
2022-07-05 10:00:00,12.93,11.14,5.51,35.27,,10.04,29.22,28.81,26.66,36.04
2022-07-05 11:00:00,11.13,10.17,4.41,37.8,,11.62,33.1,28.45,26.6,
2022-07-05 12:00:00,12.77,9.65,4.68,34.53,,8.21,28.72,27.64,29.94,33.73
2022-07-05 13:00:00,14.87,10.55,4.58,32.59,,6.3,28.5,27.32,25.61,32.17
2022-07-05 14:00:00,14.62,9.56,4.35,34.05,,6.22,27.82,26.11,26.24,33.72
2022-07-05 15:00:00,13.14,10.06,4.15,32.83,,7.52,26.37,25.53,26.38,33.77
2022-07-05 16:00:00,13.59,10.23,4.42,34.07,,7.77,26.31,25.31,24.89,33.14
2022-07-05 17:00:00,12.95,11.27,5.06,31.83,,9.62,28.63,25.48,25.31,33.69
2022-07-05 18:00:00,9.53,11.45,6.36,38.38,,12.88,29.95,26.6,23.16,30.46
2022-07-05 19:00:00,11.1,14.21,7.57,41.62,,13.05,34.42,26.01,22.07,31.6
2022-07-05 20:00:00,12.97,16.21,9.45,44.45,,10.44,36.67,23.85,21.74,31.47
2022-07-05 21:00:00,14.67,13.91,8.26,37.05,86.45,9.96,33.81,22.21,21.16,29.57
2022-07-05 22:00:00,11.94,10.57,6.59,30.05,78.74,8.56,28.99,20.08,20.88,28.25
2022-07-05 23:00:00,10.02,8.8,5.38,23.27,74.96,7.31,26.43,18.41,22.89,27.21
2022-07-06 00:00:00,9.23,8.29,4.28,25.75,61.98,5.88,22.8,16.03,19.25,23.77
2022-07-06 01:00:00,9.31,7.41,2.73,23.86,57.47,5.63,21.14,15.89,18.89,23.73
2022-07-06 02:00:00,10.09,7.67,3.36,22.9,56.91,5.33,20.8,12.42,19.21,23.51
2022-07-06 03:00:00,7.42,7.3,2.83,22.18,57.23,5.24,19.01,11.87,18.66,23.14
2022-07-06 04:00:00,7.54,7.17,2.67,23.06,52.1,5.24,20.15,12.46,19.93,23.26
2022-07-06 05:00:00,10.16,8.57,4.46,26.44,64.95,5.62,24.54,13.3,19.88,23.82
2022-07-06 06:00:00,11.88,10.21,6.69,31.1,79.84,6.32,28.83,18.35,22.45,30.79
2022-07-06 07:00:00,14.92,13.16,7.96,38.04,102.42,13.18,36.92,26.89,23.6,33.89
2022-07-06 08:00:00,15.2,13.1,8.14,39.4,101.41,10.08,36.73,31.01,25.18,38.02
2022-07-06 09:00:00,14.61,11.08,7.04,37.59,94.76,10.16,34.24,30.33,27.13,37.4
2022-07-06 10:00:00,14.82,11.22,5.56,34.79,88.47,9.72,28.91,28.79,30.6,37.78
2022-07-06 11:00:00,15.17,10.07,4.78,36.75,84.01,10.59,27.8,28.07,29.9,37.11
2022-07-06 12:00:00,14.63,10.46,5.23,34.9,83.73,10.32,28.12,27.49,25.33,35.26
2022-07-06 13:00:00,14.16,10.47,4.66,32.53,85.89,7.94,28.23,28.77,27.27,34.38
2022-07-06 14:00:00,14.26,10.47,5.02,26.53,83.33,10.04,25.85,25.59,25.4,33.89
2022-07-06 15:00:00,14.36,10.53,4.55,29.18,80.82,9.09,26.29,25.16,26.81,34.55
2022-07-06 16:00:00,14.1,11.96,4.87,30.02,81.34,8.56,26.26,24.72,24.58,32.83
2022-07-06 17:00:00,14.0,12.81,5.47,35.28,83.71,10.5,28.71,24.78,23.24,32.92
2022-07-06 18:00:00,13.82,13.57,7.1,39.66,86.81,8.95,31.6,25.35,24.6,34.99
2022-07-06 19:00:00,14.36,15.85,9.34,43.66,91.16,8.78,35.64,24.83,24.39,36.09
2022-07-06 20:00:00,16.59,17.45,11.19,44.34,94.47,9.96,37.53,24.5,22.83,34.46
2022-07-06 21:00:00,15.2,13.76,9.17,40.03,92.11,7.65,34.55,22.22,21.94,31.2
2022-07-06 22:00:00,11.15,11.39,6.69,32.19,80.98,7.62,30.99,20.55,20.29,27.52
2022-07-06 23:00:00,10.34,8.89,6.32,20.34,74.24,7.39,27.61,18.2,22.38,27.63
2022-07-07 00:00:00,10.17,8.92,4.53,23.94,65.22,4.87,24.78,16.0,22.35,26.99
2022-07-07 01:00:00,9.59,7.62,3.89,23.49,60.11,5.93,21.69,16.03,19.46,24.57
2022-07-07 02:00:00,8.55,8.03,3.96,22.36,57.39,5.85,19.77,12.38,19.87,24.1
2022-07-07 03:00:00,6.95,7.89,2.98,21.32,57.09,6.26,19.09,12.1,20.17,25.64
2022-07-07 04:00:00,9.06,7.81,3.01,22.73,57.81,5.52,21.11,12.76,19.31,23.44
2022-07-07 05:00:00,8.48,8.72,4.13,26.92,63.22,6.31,24.72,13.95,20.17,24.58
2022-07-07 06:00:00,8.5,9.41,5.37,33.17,74.85,8.07,29.51,17.34,20.92,28.1
2022-07-07 07:00:00,10.79,9.81,5.91,31.1,94.38,10.26,32.77,24.89,23.81,32.14
2022-07-07 08:00:00,11.83,10.14,5.36,38.17,96.51,9.19,35.69,28.62,24.74,36.08
2022-07-07 09:00:00,10.65,9.64,4.75,36.09,91.45,8.81,31.77,29.5,26.07,34.98
2022-07-07 10:00:00,11.97,9.48,4.12,32.55,87.42,9.68,27.87,28.3,26.56,34.57
2022-07-07 11:00:00,12.38,9.9,4.32,34.43,85.15,8.32,28.97,26.58,26.84,36.9
2022-07-07 12:00:00,10.17,10.39,5.11,36.09,85.04,10.17,27.6,26.95,25.49,35.6
2022-07-07 13:00:00,9.8,10.18,5.21,32.66,87.65,8.53,27.54,27.17,26.51,35.16
2022-07-07 14:00:00,11.14,9.21,4.31,32.85,83.46,8.78,25.96,26.5,27.5,34.85
2022-07-07 15:00:00,11.74,10.74,3.87,30.31,80.85,9.36,26.72,25.38,24.73,32.68
2022-07-07 16:00:00,10.61,11.44,4.3,29.82,81.55,9.44,25.33,25.07,23.99,32.57
2022-07-07 17:00:00,8.41,12.12,5.06,31.04,,9.42,26.39,25.32,21.14,29.16
2022-07-07 18:00:00,9.5,11.18,4.69,34.41,84.59,7.36,26.4,24.93,21.99,29.62
2022-07-07 19:00:00,10.5,10.24,4.48,36.26,85.76,8.4,29.13,23.81,20.75,29.63
2022-07-07 20:00:00,10.02,9.51,4.35,35.27,86.51,10.44,29.21,22.62,20.39,27.33
2022-07-07 21:00:00,9.69,9.98,4.3,36.13,83.62,8.5,26.96,20.39,18.66,25.76
2022-07-07 22:00:00,8.03,9.44,4.48,29.25,77.74,8.23,26.75,18.94,20.39,27.85
2022-07-07 23:00:00,7.02,8.53,4.7,27.48,71.63,7.8,24.69,16.63,20.6,27.25
2022-07-08 00:00:00,6.73,8.18,3.44,23.83,63.05,6.21,23.63,14.36,19.94,25.29
2022-07-08 01:00:00,7.81,7.78,2.67,24.67,58.97,6.91,20.67,14.71,20.29,
2022-07-08 02:00:00,7.95,7.44,1.98,23.27,56.51,6.21,19.35,12.02,19.04,23.06
2022-07-08 03:00:00,6.34,7.38,2.09,22.92,56.81,6.55,18.93,11.33,19.24,23.5
2022-07-08 04:00:00,5.14,7.48,2.0,23.46,57.42,6.49,19.76,11.22,19.26,
2022-07-08 05:00:00,6.27,7.91,2.59,23.74,61.29,5.77,23.48,13.34,18.79,23.43
2022-07-08 06:00:00,7.18,9.06,3.88,30.24,76.13,11.51,28.48,17.32,19.72,27.64
2022-07-08 07:00:00,9.4,10.84,4.85,35.05,98.07,8.55,34.94,25.72,21.9,31.93
2022-07-08 08:00:00,10.18,10.69,4.35,32.22,99.24,10.58,33.22,28.59,23.52,31.92
2022-07-08 09:00:00,11.82,10.14,3.81,35.39,93.07,10.02,30.79,27.83,25.65,34.46
2022-07-08 10:00:00,11.08,9.44,4.04,35.18,86.45,9.13,29.17,26.26,26.25,34.07
2022-07-08 11:00:00,11.45,8.9,4.0,29.36,82.98,10.12,28.86,24.79,25.66,34.26
2022-07-08 12:00:00,11.46,8.78,3.85,28.73,84.21,7.53,27.22,25.47,26.45,33.37
2022-07-08 13:00:00,12.84,9.7,3.74,34.9,86.54,8.37,26.3,26.91,23.79,33.35
2022-07-08 14:00:00,13.18,9.45,3.79,31.82,81.24,8.88,26.57,24.18,23.18,32.87
2022-07-08 15:00:00,10.21,9.73,3.94,28.73,79.81,8.87,26.93,23.52,24.0,32.47
2022-07-08 16:00:00,9.48,10.2,3.88,31.84,79.65,8.53,27.42,23.73,23.58,30.97
2022-07-08 17:00:00,9.59,10.39,4.03,33.81,82.42,9.04,28.79,25.0,24.25,32.75
2022-07-08 18:00:00,10.08,,4.33,34.28,85.17,8.51,31.27,23.77,21.34,29.23
2022-07-08 19:00:00,9.57,11.01,5.01,32.57,87.63,9.86,31.03,24.39,21.78,29.9
2022-07-08 20:00:00,9.66,11.05,4.79,36.81,87.28,9.56,30.86,23.25,22.2,30.15
2022-07-08 21:00:00,8.21,10.18,4.82,28.81,84.42,8.5,28.4,20.88,20.37,28.05
2022-07-08 22:00:00,7.45,9.18,4.98,24.17,77.0,7.34,28.53,19.16,20.35,27.34
2022-07-08 23:00:00,7.54,8.38,5.47,23.83,72.55,7.42,25.75,17.84,21.95,27.21
2022-07-09 00:00:00,7.12,7.96,3.97,21.8,64.53,6.67,24.46,,19.33,24.31
2022-07-09 01:00:00,7.32,7.41,3.41,22.55,59.38,6.63,22.86,,18.51,23.0
2022-07-09 02:00:00,7.47,7.49,2.65,,57.74,6.34,20.77,,19.76,23.91
2022-07-09 03:00:00,7.16,7.66,2.23,19.87,57.76,6.27,20.43,,18.75,23.5
2022-07-09 04:00:00,6.76,7.53,2.43,14.84,58.1,5.58,20.76,,21.49,25.26
2022-07-09 05:00:00,7.67,8.43,2.85,16.64,62.23,7.02,25.34,,20.17,24.05
2022-07-09 06:00:00,8.22,9.27,4.48,23.28,72.5,6.98,28.31,,20.28,26.32
2022-07-09 07:00:00,9.91,10.34,6.09,33.79,85.73,9.68,31.95,,20.86,29.02
2022-07-09 08:00:00,9.54,11.82,6.22,39.46,95.04,10.38,36.07,,19.97,30.18
2022-07-09 09:00:00,9.82,11.47,5.31,37.56,97.35,11.78,33.7,,21.44,28.79
2022-07-09 10:00:00,9.75,11.02,4.77,38.83,93.27,8.86,32.41,,19.59,29.47
2022-07-09 11:00:00,8.77,10.9,4.89,35.52,85.99,11.13,28.01,,20.31,28.38
2022-07-09 12:00:00,8.56,10.5,4.69,37.82,85.85,7.63,29.6,,19.6,26.66
2022-07-09 13:00:00,8.09,10.61,4.47,34.69,86.07,9.25,30.19,,21.42,26.79
2022-07-09 14:00:00,8.61,9.38,4.44,33.15,81.38,8.74,28.13,,19.38,24.84
2022-07-09 15:00:00,8.88,9.48,4.12,28.43,78.31,9.24,28.01,,17.89,24.32
2022-07-09 16:00:00,8.1,10.92,4.19,28.06,77.59,9.6,30.97,,17.51,24.62
2022-07-09 17:00:00,8.82,11.64,4.6,33.35,79.2,8.53,29.09,,18.08,25.55
2022-07-09 18:00:00,8.97,12.76,5.45,40.94,83.0,9.51,32.32,,19.25,27.84
2022-07-09 19:00:00,10.56,14.47,6.49,41.13,85.31,9.53,32.0,,18.43,27.9
2022-07-09 20:00:00,11.51,12.51,7.07,38.56,84.69,9.14,31.17,,18.59,27.26
2022-07-09 21:00:00,9.44,11.16,6.03,,81.15,6.79,30.01,,18.15,25.51
2022-07-09 22:00:00,7.38,9.36,5.67,24.17,74.83,6.56,27.84,,18.88,25.57
2022-07-09 23:00:00,6.89,8.46,5.25,21.62,71.12,7.04,25.84,,19.97,25.44
2022-07-10 00:00:00,5.7,8.57,3.61,21.22,65.41,7.02,23.62,,18.13,23.08
2022-07-10 01:00:00,5.34,7.81,3.05,19.38,60.06,6.22,22.04,,17.38,22.14
2022-07-10 02:00:00,4.9,8.02,3.66,20.7,57.62,5.48,19.68,,16.54,20.24
2022-07-10 03:00:00,5.87,7.69,2.73,16.99,56.43,6.29,19.52,,17.61,22.58
2022-07-10 04:00:00,7.23,7.36,2.71,23.35,57.85,6.04,21.02,,18.14,21.49
2022-07-10 05:00:00,7.44,8.7,3.43,24.91,60.75,6.05,25.02,,17.38,21.57
2022-07-10 06:00:00,7.69,10.07,4.56,27.3,67.35,8.14,26.77,,18.43,24.2
2022-07-10 07:00:00,9.01,10.75,5.45,28.05,77.3,8.35,29.5,,18.58,25.5
2022-07-10 08:00:00,9.92,12.38,7.27,35.48,87.6,10.25,33.04,,20.93,27.84
2022-07-10 09:00:00,9.83,12.31,7.35,41.74,94.67,10.77,34.46,,19.53,28.17
2022-07-10 10:00:00,10.25,13.51,6.37,42.53,93.62,10.41,34.96,,20.5,29.21
2022-07-10 11:00:00,8.54,13.14,6.05,41.63,88.26,9.28,30.39,,20.57,28.8
2022-07-10 12:00:00,8.35,12.62,6.49,37.46,85.2,8.58,29.44,,20.98,27.2
2022-07-10 13:00:00,9.83,11.73,6.2,33.12,83.89,8.38,28.91,,18.12,25.47
2022-07-10 14:00:00,8.28,10.46,5.02,29.91,77.5,8.74,28.19,,18.87,25.08
2022-07-10 15:00:00,7.19,10.1,4.44,27.32,75.51,8.11,26.27,,17.61,24.23
2022-07-10 16:00:00,6.99,10.84,4.28,31.77,75.77,8.62,25.81,,18.31,25.33
2022-07-10 17:00:00,9.72,11.41,5.14,33.43,80.24,6.3,29.91,,17.78,25.68
2022-07-10 18:00:00,12.79,13.83,7.24,37.24,83.58,7.32,30.44,,17.99,26.46
2022-07-10 19:00:00,12.42,13.51,7.44,35.18,87.74,10.37,34.02,,19.28,27.96
2022-07-10 20:00:00,9.7,13.17,7.07,38.22,89.49,9.89,34.9,,18.53,27.04
2022-07-10 21:00:00,9.19,10.63,6.36,33.59,86.39,8.83,32.34,,18.08,24.7
2022-07-10 22:00:00,8.45,9.9,5.75,32.78,80.19,8.54,27.51,,18.9,25.39
2022-07-10 23:00:00,9.68,8.85,5.62,29.85,72.39,6.91,26.14,,20.09,25.11
2022-07-11 00:00:00,16.48,8.15,4.09,25.32,64.91,6.98,23.87,,18.61,23.46
2022-07-11 01:00:00,6.81,7.45,3.45,25.4,59.62,5.57,21.94,,19.21,24.07
2022-07-11 02:00:00,6.0,7.88,3.06,17.77,56.93,5.68,20.37,,18.96,23.47
2022-07-11 03:00:00,5.81,7.63,2.52,15.12,56.43,5.6,20.56,,18.51,24.09
2022-07-11 04:00:00,6.16,7.65,2.72,19.69,58.64,5.58,20.69,,19.79,23.92
2022-07-11 05:00:00,7.39,8.36,4.16,25.94,62.82,5.86,24.72,,18.35,22.71
2022-07-11 06:00:00,9.67,10.03,6.1,32.23,77.97,7.06,29.45,,19.65,26.54
2022-07-11 07:00:00,10.54,11.47,6.47,35.06,95.98,13.27,36.1,,26.55,36.39
2022-07-11 08:00:00,11.47,11.84,6.29,35.27,98.76,9.18,37.77,,32.87,43.97
2022-07-11 09:00:00,11.6,11.37,5.83,37.75,91.9,9.85,31.99,,28.98,40.55
2022-07-11 10:00:00,11.64,11.06,5.3,37.85,87.68,8.38,30.57,,26.18,34.92
2022-07-11 11:00:00,10.77,9.91,5.18,36.79,85.11,8.82,30.26,,25.31,33.94
2022-07-11 12:00:00,10.49,9.79,4.84,37.38,86.7,8.78,28.48,,23.21,31.44
2022-07-11 13:00:00,10.7,10.9,4.66,30.33,86.6,8.73,28.69,,25.66,34.58
2022-07-11 14:00:00,11.49,9.72,4.62,27.55,82.01,10.11,27.92,,25.41,33.23
2022-07-11 15:00:00,9.07,10.06,4.19,32.53,79.62,8.69,25.27,,25.97,32.65
2022-07-11 16:00:00,9.46,10.14,4.04,28.59,78.63,8.6,26.89,,22.39,29.02
2022-07-11 17:00:00,11.17,10.66,4.33,35.69,81.09,9.22,27.14,,21.78,29.66
2022-07-11 18:00:00,10.22,13.13,5.62,36.77,85.73,8.8,30.64,,22.51,30.49
2022-07-11 19:00:00,10.57,14.74,7.19,42.59,90.34,10.67,34.92,,21.08,30.2
2022-07-11 20:00:00,10.64,15.36,7.84,39.3,92.27,9.5,34.0,,22.34,31.13
2022-07-11 21:00:00,8.68,13.39,6.55,34.91,89.49,8.79,32.17,,21.08,28.35
2022-07-11 22:00:00,6.47,10.53,5.82,29.93,78.94,8.67,30.3,,22.83,28.09
2022-07-11 23:00:00,7.52,8.72,5.98,23.78,73.47,8.08,26.18,,22.53,28.08
2022-07-12 00:00:00,8.53,8.43,4.27,17.21,64.88,6.21,25.95,,20.96,25.36
2022-07-12 01:00:00,6.39,7.78,3.17,16.76,58.24,6.94,21.11,,18.37,22.46
2022-07-12 02:00:00,17.69,7.92,3.1,16.06,57.06,6.09,19.78,,18.96,23.11
2022-07-12 03:00:00,7.56,7.73,2.57,22.79,56.43,6.18,20.02,,19.31,23.85
2022-07-12 04:00:00,7.67,7.64,2.88,,58.77,5.83,20.77,,20.6,23.93
2022-07-12 05:00:00,7.28,8.85,4.3,22.64,63.13,7.06,25.44,,20.6,25.13
2022-07-12 06:00:00,8.76,10.4,6.33,29.53,77.01,8.2,30.43,,20.67,27.53
2022-07-12 07:00:00,11.95,11.3,7.9,38.65,99.21,13.68,36.63,,22.65,32.37
2022-07-12 08:00:00,13.05,11.71,7.72,38.63,101.78,10.12,36.7,,25.58,34.87
2022-07-12 09:00:00,10.65,10.9,5.64,36.45,91.05,10.51,34.7,,23.74,33.37
2022-07-12 10:00:00,11.16,10.12,5.0,29.84,87.54,10.14,31.87,,25.55,35.14
2022-07-12 11:00:00,12.55,10.43,5.09,27.77,84.06,12.36,32.02,,24.75,34.34
2022-07-12 12:00:00,9.69,10.26,4.51,33.08,85.79,9.15,30.14,,26.39,32.82
2022-07-12 13:00:00,9.61,10.38,5.55,32.32,85.17,4.63,30.77,,23.87,31.48
2022-07-12 14:00:00,12.08,10.35,4.51,30.5,80.82,9.07,27.62,,22.93,31.23
2022-07-12 15:00:00,10.28,10.4,4.04,27.44,79.97,6.59,26.43,,24.18,32.43
2022-07-12 16:00:00,8.51,10.77,4.77,28.57,79.34,7.94,26.78,,21.63,29.17
2022-07-12 17:00:00,10.71,11.16,5.22,34.7,80.64,12.13,27.56,,23.11,31.61
2022-07-12 18:00:00,10.42,12.46,5.91,34.84,84.76,14.27,31.91,,23.35,34.2
2022-07-12 19:00:00,9.47,12.38,7.18,41.11,89.61,10.29,34.66,,21.02,29.8
2022-07-12 20:00:00,9.85,12.5,7.02,38.77,90.67,10.43,34.72,,21.59,29.05
2022-07-12 21:00:00,8.93,10.26,5.23,32.14,85.3,8.72,31.3,,21.09,28.32
2022-07-12 22:00:00,6.12,9.78,5.29,30.21,77.91,9.69,27.04,,20.48,27.32
2022-07-12 23:00:00,4.55,8.9,4.26,21.16,73.13,6.05,26.16,,21.2,26.24
2022-07-13 00:00:00,5.72,7.83,3.11,20.31,64.33,5.34,23.38,,20.47,24.89
2022-07-13 01:00:00,6.49,7.47,2.49,23.89,59.67,6.16,21.34,,19.35,24.56
2022-07-13 02:00:00,5.35,7.92,2.21,20.98,56.68,5.72,19.78,,18.15,22.65
2022-07-13 03:00:00,5.79,7.59,2.13,15.49,57.18,5.17,20.27,,18.87,23.62
2022-07-13 04:00:00,7.5,7.44,2.46,14.68,58.97,5.2,20.55,,21.07,24.93
2022-07-13 05:00:00,10.54,8.48,3.21,15.73,63.09,5.65,25.48,,20.23,24.3
2022-07-13 06:00:00,9.68,10.17,5.35,32.64,79.81,6.57,29.27,,20.01,27.3
2022-07-13 07:00:00,10.83,11.4,6.08,41.5,97.9,9.49,36.34,,22.21,31.99
2022-07-13 08:00:00,11.21,11.76,5.78,40.97,101.28,10.52,36.06,,24.28,36.21
2022-07-13 09:00:00,12.04,11.11,5.56,34.29,93.37,9.52,33.49,,23.6,34.07
2022-07-13 10:00:00,11.58,10.19,4.99,33.23,88.6,8.97,30.48,,24.98,34.85
2022-07-13 11:00:00,10.84,9.69,5.48,30.61,83.68,8.96,28.6,,23.49,33.35
2022-07-13 12:00:00,11.63,10.09,5.01,28.01,84.17,8.37,28.96,,23.51,32.47
2022-07-13 13:00:00,12.46,10.14,4.7,32.19,84.28,10.85,29.39,,23.37,32.69
2022-07-13 14:00:00,9.97,10.11,4.56,31.47,81.43,8.51,26.9,,24.85,32.65
2022-07-13 15:00:00,10.53,11.06,4.09,27.47,78.88,8.08,25.89,,24.01,29.56
2022-07-13 16:00:00,11.39,11.54,4.3,27.46,78.89,10.13,26.78,,23.85,31.52
2022-07-13 17:00:00,10.11,11.53,5.14,33.34,80.83,8.22,29.55,,21.78,28.68
2022-07-13 18:00:00,9.52,14.11,5.92,38.4,84.57,8.99,31.28,,21.81,31.42
2022-07-13 19:00:00,11.87,15.28,7.91,41.59,89.49,9.48,34.51,,22.62,31.03
2022-07-13 20:00:00,11.93,14.9,9.18,42.57,93.01,9.94,35.3,,24.15,31.57
2022-07-13 21:00:00,9.05,11.95,7.28,38.5,88.71,9.12,33.81,,20.72,28.33
2022-07-13 22:00:00,7.34,10.25,5.73,32.37,80.85,8.41,30.54,,22.68,31.08
2022-07-13 23:00:00,8.89,8.81,6.03,26.87,73.28,7.52,28.6,,23.31,28.07
2022-07-14 00:00:00,6.9,8.58,4.3,20.25,66.52,6.61,24.62,,20.51,24.61
2022-07-14 01:00:00,4.77,7.87,3.2,17.56,60.06,6.3,20.97,,19.55,23.66
2022-07-14 02:00:00,6.01,7.91,3.01,15.6,59.62,5.49,20.07,,21.49,24.33
2022-07-14 03:00:00,8.11,7.77,2.43,13.16,59.95,5.98,20.11,,19.77,24.62
2022-07-14 04:00:00,7.05,7.87,2.57,16.28,61.87,6.03,20.2,,21.26,24.39
2022-07-14 05:00:00,6.08,8.76,4.06,22.54,63.87,6.41,26.68,,20.41,24.95
2022-07-14 06:00:00,10.57,10.56,7.0,36.11,79.38,7.46,31.08,,22.64,30.93
2022-07-14 07:00:00,11.48,12.8,8.94,36.84,98.54,13.98,41.49,,22.64,32.11
2022-07-14 08:00:00,11.27,11.88,7.83,40.86,99.56,9.95,38.09,,25.03,34.04
2022-07-14 09:00:00,12.83,11.07,6.87,35.13,94.61,10.03,34.8,,24.78,34.06
2022-07-14 10:00:00,13.01,10.06,5.09,35.48,87.64,10.06,32.01,,27.45,37.26
2022-07-14 11:00:00,10.48,9.52,4.17,29.06,84.44,9.76,29.98,,23.1,33.08
2022-07-14 12:00:00,9.92,9.41,4.43,29.86,85.9,8.71,31.47,,24.34,32.88
2022-07-14 13:00:00,11.27,11.1,4.85,30.85,85.73,9.02,29.86,,27.0,34.05
2022-07-14 14:00:00,11.29,10.12,4.51,29.83,82.73,6.42,29.02,,24.36,31.5
2022-07-14 15:00:00,10.72,10.33,4.03,30.84,80.19,8.5,28.48,,28.61,33.57
2022-07-14 16:00:00,11.91,11.43,4.34,32.18,78.88,6.56,30.15,,23.08,29.2
2022-07-14 17:00:00,10.96,12.07,5.0,34.78,83.93,10.44,27.95,,23.54,31.57
2022-07-14 18:00:00,9.85,13.01,6.71,38.25,88.23,8.42,30.46,,23.14,31.55
2022-07-14 19:00:00,12.68,14.78,8.22,43.08,91.99,7.96,34.51,,22.6,32.23
2022-07-14 20:00:00,12.76,14.44,9.67,40.4,92.55,8.69,34.91,,21.38,30.83
2022-07-14 21:00:00,9.81,12.63,7.61,40.24,87.84,8.64,33.63,,22.26,29.34
2022-07-14 22:00:00,10.06,10.49,6.47,30.4,80.05,8.17,29.66,,21.6,27.51
2022-07-14 23:00:00,9.28,8.94,,20.68,74.05,5.73,27.74,,22.68,28.24
2022-07-15 00:00:00,7.01,8.51,4.79,19.18,64.69,5.59,25.48,,21.24,25.27
2022-07-15 01:00:00,6.27,7.64,3.85,16.17,60.31,5.06,23.07,,19.82,23.51
2022-07-15 02:00:00,7.15,8.0,3.37,13.19,58.12,4.96,21.17,,19.78,23.31
2022-07-15 03:00:00,6.35,7.68,2.63,12.66,57.92,5.18,20.86,,18.21,22.79
2022-07-15 04:00:00,5.94,7.64,2.88,15.84,60.05,5.9,21.97,,19.65,24.16
2022-07-15 05:00:00,7.71,8.75,4.52,26.14,64.68,5.87,26.15,,20.82,24.86
2022-07-15 06:00:00,10.79,11.07,7.37,30.45,79.73,7.76,30.81,,21.45,29.49
2022-07-15 07:00:00,11.06,13.02,8.56,40.76,100.39,8.6,38.11,,23.09,33.91
2022-07-15 08:00:00,10.53,12.87,8.06,39.64,100.77,12.12,36.12,,25.21,35.45
2022-07-15 09:00:00,12.04,11.22,7.74,35.88,93.33,8.13,35.6,22.37,23.85,33.35
2022-07-15 10:00:00,13.78,11.03,6.5,33.83,86.28,8.62,30.69,27.89,25.69,35.38
2022-07-15 11:00:00,14.75,10.41,6.03,31.05,83.97,8.77,29.93,25.65,25.79,34.48
2022-07-15 12:00:00,13.2,10.42,4.99,33.48,85.25,8.62,28.67,25.03,24.26,32.71
2022-07-15 13:00:00,12.59,10.45,4.71,35.58,84.78,9.02,28.67,24.57,26.16,33.62
2022-07-15 14:00:00,12.56,9.97,4.35,30.07,83.67,7.1,25.97,24.19,24.58,32.37
2022-07-15 15:00:00,11.69,10.66,4.33,27.3,81.32,7.01,26.21,25.56,25.22,33.27
2022-07-15 16:00:00,10.11,11.76,4.86,31.57,80.98,7.97,27.16,23.26,24.54,32.13
2022-07-15 17:00:00,10.86,11.7,5.16,33.89,82.69,8.89,28.64,23.2,22.12,30.7
2022-07-15 18:00:00,11.08,14.17,5.86,40.46,85.67,7.35,30.63,23.72,22.47,32.37
2022-07-15 19:00:00,12.43,15.6,8.17,43.68,90.42,9.72,34.02,25.36,22.08,32.41
2022-07-15 20:00:00,11.6,15.37,8.47,42.17,90.55,7.96,33.95,21.66,20.96,29.53
2022-07-15 21:00:00,9.23,13.41,7.03,31.56,84.72,6.8,31.71,20.64,20.84,28.17
2022-07-15 22:00:00,8.27,9.43,6.55,24.07,76.86,6.93,29.83,18.27,21.91,27.24
2022-07-15 23:00:00,7.43,8.6,6.16,20.67,72.74,6.95,26.11,17.38,21.84,26.65
2022-07-16 00:00:00,7.86,8.64,4.16,24.44,66.78,6.12,24.52,17.14,21.11,25.04
2022-07-16 01:00:00,7.68,8.06,3.31,22.27,61.99,6.21,22.8,18.18,20.37,24.4
2022-07-16 02:00:00,7.71,8.01,3.68,18.44,57.8,5.98,19.87,13.9,17.9,22.2
2022-07-16 03:00:00,8.18,7.76,2.96,19.4,57.14,5.73,21.19,12.55,18.12,23.16
2022-07-16 04:00:00,8.07,7.67,3.19,23.23,59.36,5.6,21.44,13.5,19.66,23.01
2022-07-16 05:00:00,9.22,8.87,4.44,24.78,61.37,6.48,24.63,13.57,18.59,22.64
2022-07-16 06:00:00,10.84,10.01,6.31,29.31,70.25,6.71,28.8,16.63,19.67,26.12
2022-07-16 07:00:00,11.28,11.19,6.05,33.93,84.11,10.87,33.23,19.21,20.98,29.82
2022-07-16 08:00:00,11.13,12.25,7.87,40.99,92.97,9.69,34.94,26.61,19.77,29.54
2022-07-16 09:00:00,10.67,13.53,8.11,42.85,98.28,10.18,35.03,26.25,22.12,30.48
2022-07-16 10:00:00,10.73,12.36,6.86,42.61,94.64,9.56,34.17,26.78,20.69,29.06
2022-07-16 11:00:00,9.01,11.12,6.94,41.34,90.84,7.9,31.16,24.49,21.3,28.94
2022-07-16 12:00:00,9.56,11.11,6.91,37.28,86.51,8.41,30.67,24.77,20.56,28.57
2022-07-16 13:00:00,9.56,10.75,6.29,35.58,86.14,7.64,29.91,25.28,19.63,26.62
2022-07-16 14:00:00,9.38,10.27,6.42,31.03,79.49,8.25,30.2,24.24,20.13,25.64
2022-07-16 15:00:00,9.04,10.39,5.59,30.08,78.96,9.41,28.26,20.71,20.61,27.09
2022-07-16 16:00:00,8.34,10.89,5.98,36.26,80.02,9.21,29.09,21.81,18.58,27.06
2022-07-16 17:00:00,9.34,11.29,6.09,36.74,82.24,9.16,29.74,23.55,17.67,26.11
